index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
1641,318,159,256,2701.4473,78.5273,0.0000,255.0000,50.9264,10446,1.0000
1642,318,159,256,3016.5806,83.5931,0.0000,255.0000,61.8052,11655,1.0000
1643,322,156,256,1047.0782,105.9986,0.0000,255.0000,61.1441,8484,1.0000
1644,194,259,256,7706.6094,135.1156,0.0000,255.0000,58.1076,16175,1.0000
1645,213,237,256,7318.0542,91.7044,0.0000,255.0000,48.8938,14836,1.0000
1646,100,100,256,1422.7743,154.6859,0.0000,255.0000,65.2095,2995,1.0000
1647,100,100,243,2287.0383,88.4361,0.0000,255.0000,36.1970,3919,1.0000
1648,100,100,236,2807.2761,151.3256,0.0000,247.0000,58.4407,3120,1.0000
1649,290,174,256,5922.6133,92.3065,0.0000,255.0000,56.3585,13836,1.0000
1650,300,168,256,3826.6765,111.4253,0.0000,255.0000,61.6975,13410,1.0000
1651,300,168,256,8650.4121,76.7791,0.0000,255.0000,52.5200,16802,1.0000
1652,300,168,256,3600.6938,81.4197,0.0000,255.0000,50.9147,13001,1.0000
1653,275,183,256,4205.9312,88.8769,0.0000,255.0000,53.7805,14078,1.0000
1654,301,167,256,3041.0786,97.8906,0.0000,255.0000,63.6055,13056,1.0000
1655,259,194,256,5105.9111,125.8952,0.0000,255.0000,70.6719,13802,1.0000
1656,275,183,256,3270.9465,104.9723,0.0000,255.0000,66.4510,12445,1.0000
1657,183,275,256,1562.3448,94.7933,0.0000,255.0000,45.8057,9807,1.0000
1658,290,174,256,2419.1670,105.9353,0.0000,255.0000,52.9178,11537,1.0000
1659,289,174,256,5832.9160,89.1040,0.0000,255.0000,52.6738,15310,1.0000
1660,300,168,256,2798.8804,106.6005,0.0000,255.0000,59.7257,11272,1.0000
1661,240,210,256,2403.8977,75.8808,0.0000,255.0000,57.4053,11345,1.0000
1662,275,183,256,4646.1792,92.0550,0.0000,255.0000,49.0551,13832,1.0000
1663,225,225,256,757.3327,121.2631,0.0000,255.0000,57.4649,8934,1.0000
1664,275,183,256,9103.8359,108.8433,0.0000,255.0000,51.9409,17309,1.0000
1665,333,151,256,6867.0894,111.9299,0.0000,255.0000,64.9859,14937,1.0000
1666,290,173,256,8694.3975,113.5196,0.0000,255.0000,56.0862,15925,1.0000
1667,245,205,256,2557.1731,146.3169,0.0000,255.0000,77.1640,10876,1.0000
1668,259,194,256,4536.7954,109.1982,0.0000,255.0000,55.6167,14143,1.0000
1669,301,167,256,5532.7236,115.7833,0.0000,255.0000,60.8977,14729,1.0000
1670,275,183,256,3863.2739,107.1129,0.0000,255.0000,66.4947,12557,1.0000
1671,367,137,256,4704.1138,81.2776,0.0000,255.0000,55.0982,13003,1.0000
1672,267,189,256,3717.7207,89.7693,0.0000,255.0000,54.2988,12493,1.0000
1673,100,100,256,1679.7512,129.5437,0.0000,255.0000,62.4695,3798,1.0000
1674,100,100,256,3192.3145,119.8597,0.0000,255.0000,58.6683,4222,1.0000
1675,100,100,217,1787.7736,92.0568,0.0000,222.0000,37.6824,3767,1.0000
1676,300,168,256,1805.7006,143.0863,0.0000,255.0000,69.7957,10999,1.0000
1677,259,194,256,2907.8416,140.8140,0.0000,255.0000,80.8870,10585,1.0000
1678,299,168,256,3353.9556,154.0952,0.0000,255.0000,60.9863,10748,1.0000
1679,300,168,256,1947.1686,165.3523,0.0000,255.0000,67.9347,8656,1.0000
1680,300,168,256,7524.1548,89.6962,0.0000,255.0000,72.4180,14913,1.0000
1681,348,145,256,8506.2842,100.3239,0.0000,255.0000,48.8553,16554,1.0000
1682,277,182,256,1700.7426,96.9596,0.0000,255.0000,56.5192,10927,1.0000
1683,276,183,256,5528.7720,60.5181,0.0000,255.0000,45.0762,15060,1.0000
1684,275,183,256,2842.1501,108.0332,0.0000,255.0000,51.8499,10326,1.0000
1685,300,168,256,442.2064,84.3612,0.0000,255.0000,57.7710,6854,1.0000
1686,269,187,256,2112.1008,136.0977,0.0000,255.0000,70.9955,9988,1.0000
1687,296,170,256,2380.3242,61.3394,0.0000,255.0000,51.7901,10803,1.0000
1688,284,177,256,9838.9062,98.4453,0.0000,255.0000,50.9655,16301,1.0000
1689,262,192,256,5551.1021,83.7118,0.0000,255.0000,63.9171,13707,1.0000
1690,237,147,256,828.8052,105.9864,0.0000,255.0000,51.4205,6670,1.0000
1691,224,224,256,4559.3276,126.5254,0.0000,255.0000,64.4437,13510,1.0000
1692,150,150,256,1068.8381,103.9046,0.0000,255.0000,56.8430,5905,1.0000
1693,275,183,254,2122.0059,93.3883,0.0000,255.0000,38.7419,11421,1.0000
1694,290,174,256,2533.3616,127.2883,0.0000,255.0000,51.8182,12363,1.0000
1695,275,183,256,2775.0852,78.8726,0.0000,255.0000,57.3192,12325,1.0000
1696,275,183,256,4010.1726,107.6256,0.0000,255.0000,66.5375,12620,1.0000
1697,250,202,256,2364.4631,102.8519,0.0000,255.0000,62.1339,10988,1.0000
1698,262,192,256,2112.2734,81.1236,0.0000,255.0000,69.2762,9430,1.0000
1699,349,144,256,820.4701,101.3327,0.0000,255.0000,38.7082,8444,1.0000
1700,100,100,256,970.3939,133.7540,0.0000,255.0000,45.5226,2998,1.0000
1701,100,100,256,2495.0317,123.2567,0.0000,255.0000,38.0892,3872,1.0000
1702,100,100,217,343.3424,97.4104,0.0000,219.0000,42.0140,2505,1.0000
1703,275,183,256,7042.6182,124.2974,0.0000,255.0000,52.8718,12775,1.0000
1704,275,183,256,4727.9561,80.2340,0.0000,255.0000,63.6610,13503,1.0000
1705,251,201,256,5256.1045,87.8276,0.0000,255.0000,58.4495,14192,1.0000
1706,259,194,256,4288.1338,120.7760,0.0000,255.0000,46.1644,13998,1.0000
1707,276,183,256,6238.4932,99.3919,0.0000,255.0000,59.7865,15162,1.0000
1708,300,168,256,3752.2334,81.6024,0.0000,255.0000,51.0545,13206,1.0000
1709,300,168,256,7539.6279,89.6737,0.0000,255.0000,72.4953,14957,1.0000
1710,275,183,256,3517.9048,84.9817,0.0000,255.0000,50.9772,12268,1.0000
1711,245,206,256,5376.0015,93.2369,0.0000,255.0000,57.8181,12810,1.0000
1712,275,183,256,1031.9818,137.2769,0.0000,255.0000,90.0540,7175,1.0000
1713,260,193,256,2156.7998,120.7588,0.0000,255.0000,50.8389,12241,1.0000
1714,326,155,249,765.3210,120.8042,0.0000,255.0000,42.7184,7416,1.0000
1715,244,207,256,2426.7000,94.7720,0.0000,255.0000,69.2883,11131,1.0000
1716,275,183,256,5545.4814,126.0481,0.0000,255.0000,51.7882,13342,1.0000
1717,270,180,256,701.9866,101.4766,0.0000,255.0000,38.5745,8816,1.0000
1718,262,192,256,2145.3564,102.8089,0.0000,255.0000,57.4141,10472,1.0000
1719,275,183,256,2065.1492,103.6997,0.0000,255.0000,65.0468,9440,1.0000
1720,384,131,256,2213.5388,159.0570,0.0000,255.0000,54.4100,11654,1.0000
1721,340,148,256,5477.5474,82.8882,0.0000,255.0000,56.9680,14699,1.0000
1722,262,192,256,821.7443,144.3734,0.0000,255.0000,94.4344,5836,1.0000
1723,259,194,256,605.1301,144.6845,0.0000,255.0000,59.6819,7646,1.0000
1724,289,174,254,1126.2588,124.7186,0.0000,254.0000,45.1516,8059,1.0000
1725,262,192,256,6570.4355,81.2549,0.0000,255.0000,59.5232,14735,1.0000
1726,262,192,256,1771.5514,73.5059,0.0000,255.0000,71.2307,8763,1.0000
1727,100,100,256,661.9016,132.2750,0.0000,255.0000,51.4440,2733,1.0000
1728,100,100,256,1099.2656,177.8954,0.0000,255.0000,43.6898,3353,1.0000
1729,100,100,256,676.4443,234.2136,0.0000,255.0000,49.4353,1954,1.0000
1730,279,181,256,927.7816,104.3482,0.0000,255.0000,53.4415,7851,1.0000
1731,300,168,256,1071.8207,121.7103,0.0000,255.0000,57.6634,8260,1.0000
1732,262,192,256,5295.2329,109.7147,0.0000,255.0000,57.9821,13059,1.0000
1733,275,183,255,3126.4697,93.7463,0.0000,255.0000,39.7365,12208,1.0000
1734,194,259,256,7706.6094,135.1156,0.0000,255.0000,58.1076,16175,1.0000
1735,275,183,256,1927.2303,147.5182,0.0000,255.0000,64.6153,10300,1.0000
1736,225,225,256,4509.8018,103.9791,0.0000,255.0000,56.4649,13914,1.0000
1737,194,259,256,5817.8208,136.9212,0.0000,255.0000,66.1652,13128,1.0000
1738,259,194,256,2820.1650,182.4723,0.0000,255.0000,48.1866,9215,1.0000
1739,100,100,256,2495.0317,123.2567,0.0000,255.0000,38.0892,3872,1.0000
1740,100,100,243,2287.0383,88.4361,0.0000,255.0000,36.1970,3919,1.0000
1741,100,100,256,1422.7743,154.6859,0.0000,255.0000,65.2095,2995,1.0000
1742,300,168,256,5311.3115,158.2193,0.0000,255.0000,87.1416,12219,1.0000
1743,275,183,256,7881.9219,76.5824,0.0000,255.0000,47.6097,16171,1.0000
1744,302,167,256,3478.0168,129.7505,0.0000,255.0000,53.3788,12670,1.0000
1745,300,168,256,1088.9956,132.1686,0.0000,255.0000,60.3341,8965,1.0000
1746,308,164,256,3125.6265,121.3094,0.0000,255.0000,58.0979,12374,1.0000
1747,310,163,256,4803.9805,87.7543,0.0000,255.0000,56.3692,13490,1.0000
1748,277,182,256,2099.0354,120.4533,0.0000,255.0000,69.3778,10133,1.0000
1749,286,176,256,4019.6077,108.8149,0.0000,255.0000,61.9645,13266,1.0000
1750,275,183,256,1516.3839,126.9827,0.0000,255.0000,51.3270,10226,1.0000
1751,194,259,256,5644.5264,137.0084,0.0000,255.0000,66.1482,12861,1.0000
1752,259,194,256,5694.5298,136.7142,0.0000,255.0000,78.5362,13452,1.0000
1753,296,170,256,4076.6174,114.5145,0.0000,255.0000,72.1058,13370,1.0000
1754,253,199,256,6768.8169,128.6900,0.0000,255.0000,64.2957,15272,1.0000
1755,259,195,256,7438.9902,111.2392,0.0000,255.0000,59.1512,15355,1.0000
1756,259,194,256,2857.4934,102.4619,0.0000,255.0000,65.0398,11625,1.0000
1757,294,171,256,5044.2051,115.8654,0.0000,255.0000,64.2446,13911,1.0000
1758,290,174,256,2533.3616,127.2883,0.0000,255.0000,51.8182,12363,1.0000
1759,275,183,256,3894.6646,134.3867,0.0000,255.0000,59.2861,13486,1.0000
1760,300,168,256,1456.0997,113.8918,0.0000,255.0000,57.1780,9412,1.0000
1761,250,202,256,3302.3323,136.3379,0.0000,255.0000,46.5371,13122,1.0000
1762,195,259,256,2146.8005,135.8959,0.0000,255.0000,64.7122,10650,1.0000
1763,259,194,256,4520.8647,161.4347,0.0000,255.0000,69.4958,13329,1.0000
1764,304,137,256,5727.6509,123.9857,0.0000,255.0000,47.8390,11917,1.0000
1765,277,182,256,3540.6077,127.3663,0.0000,255.0000,53.4165,12961,1.0000
1766,100,100,256,1787.9493,118.6437,0.0000,255.0000,41.5521,3808,1.0000
1767,100,100,233,1173.9120,79.5932,0.0000,242.0000,29.2374,3281,1.0000
1768,100,100,256,2775.9673,148.4493,0.0000,255.0000,58.3346,4035,1.0000
1769,225,225,256,2166.3547,132.3909,0.0000,255.0000,48.1341,11846,1.0000
1770,284,177,256,9838.9062,98.4453,0.0000,255.0000,50.9655,16301,1.0000
1771,275,183,256,5545.4814,126.0481,0.0000,255.0000,51.7882,13342,1.0000
1772,259,194,256,6824.6802,99.7923,0.0000,255.0000,60.0260,15543,1.0000
1773,277,182,256,1932.6638,101.5280,0.0000,255.0000,68.5285,10104,1.0000
1774,260,194,256,7264.7290,98.2386,0.0000,255.0000,67.2868,16663,1.0000
1775,290,174,256,3737.0798,91.9312,0.0000,255.0000,74.0207,12146,1.0000
1776,296,170,256,4841.4287,137.2881,0.0000,255.0000,80.9435,10182,1.0000
1777,276,183,256,2925.6943,149.1774,0.0000,255.0000,57.8568,12389,1.0000
1778,318,159,256,1227.2238,109.1821,0.0000,255.0000,54.1572,8999,1.0000
1779,300,168,256,888.6978,116.3368,0.0000,255.0000,54.1969,8373,1.0000
1780,275,183,256,5109.0415,104.0467,0.0000,255.0000,72.1173,14406,1.0000
1781,225,225,256,1745.3673,137.1033,0.0000,255.0000,66.9610,11214,1.0000
1782,259,194,256,4860.1875,163.6331,0.0000,255.0000,48.9276,11549,1.0000
1783,299,168,256,2388.3401,123.0404,0.0000,255.0000,46.2062,11771,1.0000
1784,289,174,256,5832.9160,89.1040,0.0000,255.0000,52.6738,15310,1.0000
1785,285,177,256,2402.4299,125.4077,0.0000,255.0000,74.0347,9901,1.0000
1786,177,285,256,7781.9121,114.5729,0.0000,255.0000,63.2155,15291,1.0000
1787,294,171,256,5675.5356,115.0440,0.0000,255.0000,59.8996,14007,1.0000
1788,284,177,256,4787.7241,104.6993,0.0000,255.0000,71.5920,12680,1.0000
1789,300,168,256,3319.8979,82.3036,0.0000,255.0000,50.7069,12783,1.0000
1790,267,189,256,4645.7495,128.5040,0.0000,255.0000,65.6208,12173,1.0000
1791,318,159,256,3016.5806,83.5931,0.0000,255.0000,61.8052,11655,1.0000
1792,275,183,256,3364.5999,113.6796,0.0000,255.0000,46.4959,12625,1.0000
1793,100,100,253,846.0079,125.0843,0.0000,255.0000,64.3020,2750,1.0000
1794,100,100,256,1728.8096,167.8430,0.0000,255.0000,76.3251,4439,1.0000
1795,100,100,255,2435.4797,103.9307,0.0000,255.0000,52.9909,3829,1.0000
1796,286,176,256,3246.5222,137.4426,0.0000,255.0000,65.1158,13308,1.0000
1797,225,225,256,1901.4052,136.3324,0.0000,255.0000,68.4586,11044,1.0000
1798,150,150,256,631.0110,130.9775,0.0000,255.0000,40.7584,5491,1.0000
1799,275,183,256,845.5037,111.6590,0.0000,255.0000,56.0655,8067,1.0000
1800,150,150,256,3462.5742,125.5289,0.0000,255.0000,59.9906,7876,1.0000
1801,275,183,256,7737.3154,155.0429,0.0000,255.0000,74.2362,14285,1.0000
1802,168,94,256,6666.5825,127.5811,0.0000,255.0000,68.4681,5919,1.0000
1803,310,163,256,4803.9805,87.7543,0.0000,255.0000,56.3692,13490,1.0000
1804,194,259,256,7494.5015,107.5396,0.0000,255.0000,49.9110,15131,1.0000
1805,275,183,254,2583.4878,128.3192,0.0000,255.0000,63.5801,10264,1.0000
1806,318,159,256,979.7870,156.2212,0.0000,255.0000,68.4994,6957,1.0000
1807,300,168,256,7697.3438,93.3588,0.0000,255.0000,58.4268,16968,1.0000
1808,275,183,256,9756.1172,160.9969,0.0000,255.0000,56.3117,14400,1.0000
1809,285,177,256,4366.4404,117.8327,0.0000,255.0000,67.5091,13496,1.0000
1810,275,183,256,931.3304,106.4070,0.0000,255.0000,59.1323,8380,1.0000
1811,300,168,256,3267.7603,216.0940,0.0000,255.0000,48.8474,11383,1.0000
1812,275,183,256,3419.0037,113.6787,0.0000,255.0000,46.5157,12776,1.0000
1813,319,158,256,6420.0518,130.2599,0.0000,255.0000,51.5107,13553,1.0000
1814,275,183,256,16441.3164,121.6490,0.0000,255.0000,52.5434,18102,1.0000
1815,253,199,256,6757.1406,128.6778,0.0000,255.0000,64.3059,15298,1.0000
1816,259,194,256,1303.5970,142.5878,0.0000,255.0000,55.2451,9300,1.0000
1817,275,183,256,4949.5962,87.2210,0.0000,255.0000,62.1700,13495,1.0000
1818,225,225,256,3167.2480,124.8755,0.0000,255.0000,67.8038,10946,1.0000
1819,225,225,256,4945.9614,192.3735,0.0000,255.0000,83.0798,7357,1.0000
1820,100,100,256,4585.0376,97.9966,0.0000,255.0000,55.9366,4600,1.0000
1821,100,100,256,1761.2819,115.4973,0.0000,255.0000,42.8918,3680,1.0000
1822,100,100,256,2498.6567,98.4336,0.0000,255.0000,63.7785,4123,1.0000
1823,300,168,256,899.4928,96.0380,0.0000,255.0000,44.1113,7893,1.0000
1824,275,183,256,3758.1936,107.4369,0.0000,255.0000,66.5212,12409,1.0000
1825,194,259,256,5507.1069,109.2096,0.0000,255.0000,56.2779,13472,1.0000
1826,225,225,256,6269.7363,121.3715,0.0000,255.0000,54.7400,13913,1.0000
1827,263,191,255,2285.5815,110.5779,0.0000,255.0000,71.2823,11161,1.0000
1828,275,183,256,3398.0120,147.9675,0.0000,255.0000,65.6693,11527,1.0000
1829,275,183,256,4389.2163,92.9059,0.0000,255.0000,63.6359,12889,1.0000
1830,318,159,256,8567.5361,122.6652,0.0000,255.0000,72.9874,15918,1.0000
1831,300,168,256,1102.6691,126.4326,0.0000,255.0000,66.7197,8472,1.0000
1832,100,100,256,2495.0317,123.2567,0.0000,255.0000,38.0892,3872,1.0000
1833,100,100,256,2498.6567,98.4336,0.0000,255.0000,63.7785,4123,1.0000
1834,100,100,256,1761.2819,115.4973,0.0000,255.0000,42.8918,3680,1.0000
1835,300,168,256,6722.5039,93.5812,0.0000,255.0000,49.8585,16404,1.0000
1836,300,168,256,4722.2661,106.1288,0.0000,255.0000,69.3408,11579,1.0000
1837,277,182,256,1932.6638,101.5280,0.0000,255.0000,68.5285,10104,1.0000
1838,259,194,256,4694.6465,117.1385,0.0000,255.0000,62.5288,13386,1.0000
1839,301,168,255,3139.2268,114.9881,0.0000,255.0000,61.2030,16621,1.0000
1840,296,170,256,2424.0520,171.5411,0.0000,255.0000,55.0376,11833,1.0000
1841,275,183,256,1927.2303,147.5182,0.0000,255.0000,64.6153,10300,1.0000
1842,277,182,256,1360.5918,109.6362,0.0000,255.0000,47.2113,10301,1.0000
1843,318,159,256,1421.4884,137.9211,0.0000,255.0000,47.5613,9359,1.0000
1844,277,182,256,1321.4492,102.5765,0.0000,255.0000,58.5266,8781,1.0000
1845,275,183,256,1764.4362,105.0357,0.0000,255.0000,67.6881,11010,1.0000
1846,277,182,256,2385.0337,102.2984,0.0000,255.0000,54.6625,11958,1.0000
1847,275,183,256,2782.8142,118.0246,0.0000,255.0000,50.2796,12865,1.0000
1848,266,189,256,5431.3833,112.6893,0.0000,255.0000,74.8242,11920,1.0000
1849,265,190,256,3118.0110,154.6600,0.0000,255.0000,67.2567,11272,1.0000
1850,225,225,256,3167.2480,124.8755,0.0000,255.0000,67.8038,10946,1.0000
1851,302,167,256,3478.0168,129.7505,0.0000,255.0000,53.3788,12670,1.0000
1852,262,193,256,3841.9297,146.3961,0.0000,255.0000,48.1524,13438,1.0000
1853,275,183,256,5744.9839,77.6713,0.0000,255.0000,58.5588,13948,1.0000
1854,277,182,256,3540.6077,127.3663,0.0000,255.0000,53.4165,12961,1.0000
1855,277,182,256,1347.1613,123.6295,0.0000,255.0000,56.4235,9498,1.0000
1856,306,165,256,2864.4490,110.8389,0.0000,255.0000,60.0470,12646,1.0000
1857,299,168,256,1706.7429,106.2818,0.0000,255.0000,69.1747,10669,1.0000
1858,285,177,256,6225.9141,119.6558,0.0000,255.0000,70.6963,15046,1.0000
1859,100,100,256,3095.5374,99.5841,0.0000,255.0000,48.8164,4052,1.0000
1860,100,100,256,1510.7278,181.0891,0.0000,255.0000,72.4639,2551,1.0000
1861,100,100,256,3353.7529,122.4182,0.0000,255.0000,45.2573,4377,1.0000
1862,262,192,256,4441.5894,102.5191,0.0000,255.0000,80.9360,12710,1.0000
1863,275,183,256,2192.9062,155.6845,0.0000,255.0000,56.8290,13958,1.0000
1864,259,194,256,2905.0930,128.6715,0.0000,255.0000,63.6713,10761,1.0000
1865,228,221,256,4876.1445,111.0241,0.0000,255.0000,65.4401,13982,1.0000
1866,290,174,256,1674.5220,127.3931,0.0000,255.0000,65.4046,9863,1.0000
1867,259,194,239,2171.3467,72.1598,0.0000,242.0000,46.7469,11674,1.0000
1868,262,192,256,2329.8149,129.5160,0.0000,255.0000,79.0116,10032,1.0000
1869,284,177,256,9838.9062,98.4453,0.0000,255.0000,50.9655,16301,1.0000
1870,275,183,256,7712.9258,76.6149,0.0000,255.0000,47.4529,16224,1.0000
1871,299,168,256,1479.2599,99.2393,0.0000,255.0000,70.4690,9136,1.0000
1872,318,159,256,2566.4763,79.0601,0.0000,255.0000,55.6265,11028,1.0000
1873,310,163,256,5234.2012,104.5278,0.0000,255.0000,67.4125,12243,1.0000
1874,300,168,256,592.4569,106.4293,0.0000,255.0000,73.3979,6534,1.0000
1875,318,159,256,2569.3374,130.0705,0.0000,255.0000,60.0800,10468,1.0000
1876,224,224,256,2018.7607,135.6509,0.0000,255.0000,42.7497,11680,1.0000
1877,318,159,256,4248.8940,119.5910,0.0000,255.0000,53.4108,13556,1.0000
1878,299,168,256,3789.1958,100.5186,0.0000,255.0000,53.7519,12261,1.0000
1879,275,183,256,3815.6287,123.9297,0.0000,255.0000,52.0600,10767,1.0000
1880,259,194,256,4218.4746,100.9822,0.0000,255.0000,63.5882,12183,1.0000
1881,286,176,250,4682.6963,93.1475,0.0000,255.0000,42.4914,13364,1.0000
1882,253,199,256,6768.8169,128.6900,0.0000,255.0000,64.2957,15272,1.0000
1883,275,183,256,1626.9192,102.3459,0.0000,255.0000,70.7937,9824,1.0000
1884,259,194,256,4365.9282,111.4222,0.0000,255.0000,74.3991,11619,1.0000
1885,275,183,256,865.0577,98.5821,0.0000,255.0000,59.8460,7760,1.0000
1886,100,100,256,1565.7112,134.5243,0.0000,255.0000,63.9374,3406,1.0000
1887,100,100,243,2287.0383,88.4361,0.0000,255.0000,36.1970,3919,1.0000
1888,100,100,256,4585.0376,97.9966,0.0000,255.0000,55.9366,4600,1.0000
1889,318,159,256,1475.4244,127.9571,0.0000,255.0000,69.8650,10026,1.0000
1890,275,183,256,1645.0944,97.1699,0.0000,255.0000,57.9414,9138,1.0000
1891,305,165,256,2445.0554,119.5250,0.0000,255.0000,54.3578,12135,1.0000
1892,277,182,256,628.1895,90.6543,0.0000,255.0000,53.7422,7510,1.0000
1893,301,168,256,5287.5347,138.2629,0.0000,255.0000,72.3594,12526,1.0000
1894,259,194,256,3149.3845,168.4227,0.0000,255.0000,59.1217,13396,1.0000
1895,300,168,253,2563.9507,125.3886,0.0000,255.0000,63.2928,10302,1.0000
1896,324,155,256,6468.6885,71.4982,0.0000,255.0000,51.8805,14830,1.0000
1897,300,168,256,2513.6047,95.9565,0.0000,255.0000,64.6406,11238,1.0000
1898,259,194,250,2051.7800,72.4159,0.0000,255.0000,46.6924,11461,1.0000
1899,275,183,256,2001.7050,121.9163,0.0000,255.0000,57.0151,10364,1.0000
1900,292,173,256,2612.0544,92.5615,0.0000,255.0000,65.4512,11925,1.0000
1901,280,180,256,2196.9854,127.4069,0.0000,255.0000,66.3767,10579,1.0000
1902,259,194,256,4090.2051,116.8369,0.0000,255.0000,68.7943,11799,1.0000
1903,300,168,256,1976.6218,79.4230,0.0000,255.0000,63.5500,9574,1.0000
1904,277,182,256,3197.0071,95.5251,0.0000,255.0000,63.1557,11078,1.0000
1905,259,194,256,4223.8735,108.7788,0.0000,255.0000,47.2229,13438,1.0000
1906,300,168,251,4382.7842,108.9938,0.0000,252.0000,48.1753,13421,1.0000
1907,225,225,256,5779.5059,97.4899,0.0000,255.0000,51.1895,14722,1.0000
1908,299,169,256,547.7156,95.4231,0.0000,255.0000,72.8756,6189,1.0000
1909,275,183,256,1248.7090,96.9859,0.0000,255.0000,57.7383,8719,1.0000
1910,277,182,256,1795.1978,128.5575,0.0000,255.0000,57.5533,10450,1.0000
1911,275,183,256,5109.0415,104.0467,0.0000,255.0000,72.1173,14406,1.0000
1912,300,168,256,1058.1777,76.1491,0.0000,255.0000,47.5747,8080,1.0000
1913,100,100,256,932.1272,147.8401,0.0000,255.0000,51.0003,3219,1.0000
1914,100,100,256,2775.9673,148.4493,0.0000,255.0000,58.3346,4035,1.0000
1915,100,100,255,2435.4797,103.9307,0.0000,255.0000,52.9909,3829,1.0000
1916,259,194,256,3342.3342,116.6469,0.0000,255.0000,68.5474,11334,1.0000
1917,286,176,256,3809.6616,126.0240,0.0000,255.0000,71.6694,11022,1.0000
1918,296,170,256,2719.7129,117.6806,0.0000,255.0000,55.5997,12297,1.0000
1919,278,181,256,1698.7186,157.4815,0.0000,255.0000,59.2248,7233,1.0000
1920,300,168,256,4183.9355,91.4649,0.0000,255.0000,54.5840,12430,1.0000
1921,259,194,256,4262.0933,124.5731,0.0000,255.0000,63.9045,13017,1.0000
1922,183,276,256,2789.8403,147.9668,0.0000,255.0000,71.8094,10607,1.0000
1923,275,183,256,1461.3895,93.3876,0.0000,255.0000,52.7453,9366,1.0000
1924,312,162,254,1041.9465,76.0493,0.0000,255.0000,42.5013,9057,1.0000
1925,100,100,256,1611.1155,121.5289,0.0000,255.0000,63.9126,3459,1.0000
1926,100,100,256,472.1212,118.0870,0.0000,255.0000,46.2482,2152,1.0000
1927,100,100,256,1681.3029,162.5633,0.0000,255.0000,57.7598,3232,1.0000
1928,275,183,256,3454.9250,125.7317,0.0000,255.0000,75.2345,11441,1.0000
1929,277,182,256,5822.1982,122.0952,0.0000,255.0000,60.1726,15465,1.0000
1930,305,165,256,1531.3848,112.9298,0.0000,255.0000,60.9444,9147,1.0000
1931,277,182,256,3197.0071,95.5251,0.0000,255.0000,63.1557,11078,1.0000
1932,301,168,255,3442.4641,79.1316,0.0000,255.0000,46.7105,13274,1.0000
1933,275,184,256,2174.0510,99.0656,0.0000,255.0000,75.0988,8895,1.0000
1934,346,146,256,1708.8181,142.2439,0.0000,255.0000,50.5478,9724,1.0000
1935,268,188,256,3951.1912,170.7395,0.0000,255.0000,56.4502,12740,1.0000
1936,305,165,256,4573.8174,81.4607,0.0000,255.0000,53.0467,12708,1.0000
1937,318,159,256,6375.8916,92.4393,0.0000,255.0000,60.4763,12794,1.0000
1938,299,168,256,4206.6992,100.5361,0.0000,255.0000,54.0175,12536,1.0000
1939,192,262,256,3489.5244,125.0097,0.0000,255.0000,78.9388,10594,1.0000
1940,268,188,256,7013.2324,143.3530,0.0000,255.0000,73.5302,14067,1.0000
1941,235,215,252,2963.3940,80.0330,0.0000,255.0000,60.4519,10662,1.0000
1942,183,276,256,3254.9800,148.0514,0.0000,255.0000,72.0707,10929,1.0000
1943,449,112,256,3504.3665,83.3008,0.0000,255.0000,61.9239,11234,1.0000
1944,258,195,256,2158.0886,95.7960,0.0000,255.0000,44.9996,10320,1.0000
1945,107,161,256,1286.8667,129.5147,0.0000,255.0000,52.9934,4056,1.0000
1946,318,159,256,8553.2695,133.8897,0.0000,255.0000,70.4461,14950,1.0000
1947,225,225,256,1196.0708,114.7959,0.0000,255.0000,61.9454,9369,1.0000
1948,275,183,256,2448.9609,152.4273,0.0000,255.0000,57.6238,10260,1.0000
1949,299,168,256,7789.5337,134.6574,0.0000,255.0000,74.4719,14348,1.0000
1950,275,183,256,2683.0566,120.9536,0.0000,255.0000,64.8030,9861,1.0000
1951,346,145,256,2191.4031,142.0689,0.0000,255.0000,51.0661,10149,1.0000
1952,100,100,247,951.1857,160.9243,0.0000,248.0000,50.9205,2286,1.0000
1953,300,168,256,2616.8716,107.8477,0.0000,255.0000,61.4921,11122,1.0000
1954,312,162,256,1424.0055,116.2425,0.0000,255.0000,52.0104,9427,1.0000
1955,277,182,256,2490.0427,115.9519,0.0000,255.0000,69.0889,10735,1.0000
1956,262,192,256,2542.9595,93.3264,0.0000,255.0000,62.8166,11119,1.0000
1957,183,276,256,1878.6204,148.0708,0.0000,255.0000,71.1303,9746,1.0000
1958,300,168,256,1316.6902,73.0947,0.0000,255.0000,52.1928,8478,1.0000
1959,259,194,256,2323.2302,92.7798,0.0000,255.0000,60.6596,10096,1.0000
1960,300,168,256,2964.4509,125.7539,0.0000,255.0000,74.2899,11393,1.0000
1961,284,177,256,9296.0312,98.3190,0.0000,255.0000,50.7004,16187,1.0000
1962,305,165,256,2805.3782,122.5327,0.0000,255.0000,48.6780,12965,1.0000
1963,259,194,250,2051.7800,72.4159,0.0000,255.0000,46.6924,11461,1.0000
1964,306,164,256,3943.0071,105.5260,0.0000,255.0000,65.6870,16153,1.0000
1965,389,129,256,2202.9651,140.5007,0.0000,255.0000,51.2289,10000,1.0000
